name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rubrivivax gelatinosus	28068	S	24	13	37	0.00000
Thiomonas sp. X19	1050370	S	70	24	94	0.00001
Thiomonas intermedia	926	S	42	14	56	0.00000
Tepidimonas taiwanensis	307486	S	67	45	112	0.00001
Xylophilus sp. GOD-11R	3089814	S	37	20	57	0.00000
Xylophilus rhododendri	2697032	S	27	17	44	0.00000
Eleftheria terrae	1597781	S	52	22	74	0.00001
Aquabacterium sp. J223	2898431	S	17	12	29	0.00000
Rhizobacter sp. AJA081-3	2753607	S	18	11	29	0.00000
Neisseria subflava	28449	S	158	118	276	0.00002
Neisseria sp. DTU_2021_1001991_1_SI_NGA_ILE_055	3077590	S	36	35	71	0.00001
Neisseria sp. KEM232	655307	S	15	2	17	0.00000
Neisseria sp. oral taxon 014	641148	S	10	3	13	0.00000
Neisseria sp. Marseille-Q5346	2972775	S	10	8	18	0.00000
Neisseria sicca	490	S	55	65	120	0.00001
Neisseria dentiae	194197	S	53	6	59	0.00000
Neisseria bacilliformis	267212	S	50	9	59	0.00000
Neisseria animaloris	326522	S	47	7	54	0.00000
Neisseria shayeganii	607712	S	42	6	48	0.00000
Neisseria canis	493	S	15	2	17	0.00000
Neisseria elongata	495	S	13	3	16	0.00000
Neisseria zalophi	640030	S	11	0	11	0.00000
Kingella oralis	505	S	27	27	54	0.00000
Kingella denitrificans	502	S	15	21	36	0.00000
Eikenella exigua	2528037	S	40	8	48	0.00000
Eikenella corrodens	539	S	27	7	34	0.00000
Uruburuella suis	252130	S	66	7	73	0.00001
Crenobacter cavernae	2290923	S	38	20	58	0.00000
Wielerella bovis	2917790	S	24	2	26	0.00000
Vitreoscilla filiformis	63	S	13	9	22	0.00000
Alysiella filiformis	194196	S	14	2	16	0.00000
Paralysiella testudinis	2809020	S	21	3	24	0.00000
Conchiformibius steedae	153493	S	14	1	15	0.00000
Chromobacterium violaceum	536	S	86	96	182	0.00001
Chromobacterium sp. ATCC 53434	2059672	S	36	23	59	0.00000
Chromobacterium sp. IIBBL 290-4	2953890	S	30	16	46	0.00000
Chromobacterium paludis	2605945	S	47	39	86	0.00001
Paludibacterium paludis	1225769	S	73	18	91	0.00001
Paludibacterium sp. B53371	2806263	S	43	12	55	0.00000
Paludibacterium yongneupense	400061	S	12	2	14	0.00000
Vogesella sp. LIG4	1192162	S	33	13	46	0.00000
Aquitalea aquatilis	1537400	S	12	4	16	0.00000
Aquitalea denitrificans	519081	S	11	6	17	0.00000
Pseudogulbenkiania sp. NH8B	748280	S	20	10	30	0.00000
Chitinimonas arctica	2594795	S	61	7	68	0.00001
Chitinimonas koreensis	356302	S	20	7	27	0.00000
Iodobacter fluviatilis	537	S	69	25	94	0.00001
Silvimonas soli	2980100	S	66	5	71	0.00001
Jeongeupia sp. USM3	1906741	S	32	11	43	0.00000
Jeongeupia sp. HS-3	1009682	S	18	4	22	0.00000
Chitinibacter fontanus	1737446	S	41	3	44	0.00000
Chitiniphilus sp. CD1	2981137	S	23	10	33	0.00000
Deefgea piscis	2739061	S	15	1	16	0.00000
Laribacter hongkongensis	168471	S	134	107	241	0.00002
Microvirgula aerodenitrificans	57480	S	30	17	47	0.00000
Aquaspirillum sp. LM1	1938604	S	12	4	16	0.00000
Thauera sp. WB-2	2897772	S	86	42	128	0.00001
Thauera sp. GDN1	2944810	S	29	23	52	0.00000
Thauera sp. K11	2005884	S	17	10	27	0.00000
Thauera aromatica	59405	S	49	48	97	0.00001
Thauera humireducens	1134435	S	43	22	65	0.00000
Thauera chlorobenzoica	96773	S	14	12	26	0.00000
Thauera aminoaromatica	164330	S	10	9	19	0.00000
Azoarcus sp. CIB	198107	S	42	19	61	0.00000
Azoarcus sp. DD4	2027405	S	33	20	53	0.00000
Azoarcus sp. KH32C	748247	S	32	7	39	0.00000
Azoarcus sp. DN11	356837	S	22	10	32	0.00000
Azoarcus olearius	418699	S	35	16	51	0.00000
Nitrogeniibacter mangrovi	2016596	S	96	24	120	0.00001
Nitrogeniibacter aestuarii	2815343	S	12	1	13	0.00000
Pseudothauera hydrothermalis	2184083	S	50	17	67	0.00001
Parazoarcus communis	41977	S	20	5	25	0.00000
Pseudazoarcus pumilus	2067960	S	15	4	19	0.00000
Azospira restricta	404405	S	80	37	117	0.00001
Azospira oryzae	146939	S	43	44	87	0.00001
Azospira inquinata	2785627	S	38	4	42	0.00000
Azospira sp. I09	1765049	S	27	24	51	0.00000
Aromatoleum aromaticum	551760	S	65	40	105	0.00001
Aromatoleum petrolei	76116	S	52	21	73	0.00001
uncultured Propionivibrio sp.	426737	S	112	14	126	0.00001
Niveibacterium microcysteis	2811415	S	32	5	37	0.00000
Oryzomicrobium terrae	1735038	S	30	8	38	0.00000
Dechloromonas sp. TW-R-39-2	2654218	S	38	37	75	0.00001
Dechloromonas sp. A34	447588	S	32	8	40	0.00000
Dechloromonas sp. HYN0024	2231055	S	10	2	12	0.00000
Dechloromonas denitrificans	281362	S	19	8	27	0.00000
Ferribacterium limneticum	76259	S	54	10	64	0.00000
Quatrionicoccus australiensis	138118	S	31	8	39	0.00000
Fluviibacter phosphoraccumulans	1751046	S	87	9	96	0.00001
Gallionella capsiferriformans	370405	S	94	5	99	0.00001
Sideroxyarcus emersonii	2764705	S	90	17	107	0.00001
Ferrigenium kumadai	1682490	S	72	49	121	0.00001
Candidatus Nitrotoga arctica	453162	S	15	15	30	0.00000
Ferriphaselus amnicola	1188319	S	30	3	33	0.00000
Denitratisoma sp. DHT3	1981880	S	58	38	96	0.00001
Denitratisoma oestradiolicum	311182	S	51	9	60	0.00000
Sulfuritalea hydrogenivorans	748811	S	82	20	102	0.00001
Sulfuricystis multivorans	2211108	S	26	5	31	0.00000
Sulfuricystis thermophila	2496847	S	21	8	29	0.00000
Methyloversatilis sp. RAC08	1842540	S	40	10	50	0.00000
Rugosibacter aromaticivorans	1565605	S	18	3	21	0.00000
Sterolibacterium denitrificans	157592	S	12	3	15	0.00000
Usitatibacter rugosus	2732067	S	170	22	192	0.00001
Usitatibacter palustris	2732487	S	74	9	83	0.00001
Sulfuriferula sp. AH1	1985873	S	130	14	144	0.00001
Sulfuriferula plumbiphila	171865	S	10	2	12	0.00000
Sulfuricella denitrificans	649841	S	23	2	25	0.00000
Sulfurimicrobium lacus	2715678	S	23	3	26	0.00000
Methylobacillus flagellatus	405	S	82	8	90	0.00001
Methylophilus sp. TWE2	1662285	S	43	3	46	0.00000
Methylovorus glucosotrophus	266009	S	11	10	21	0.00000
Thiobacillus denitrificans	36861	S	55	11	66	0.00000
Thiobacillus sp.	924	S	51	14	65	0.00000
Sulfuritortus calidifontis	1914471	S	47	30	77	0.00001
Nitrosomonas ureae	44577	S	13	15	28	0.00000
Nitrosospira sp. Is2	3080532	S	12	6	18	0.00000
Candidatus Profftella armatura (Diaphorina cf. continua)	2661583	S	14	1	15	0.00000
Ferrovum myxofaciens	416213	S	17	0	17	0.00000
Klebsiella oxytoca	571	S	1807	332	2139	0.00016
Klebsiella grimontii	2058152	S	387	969	1356	0.00010
Klebsiella aerogenes	548	S	69	13	82	0.00001
Klebsiella pneumoniae	573	S	52	358	410	0.00003
Klebsiella quasipneumoniae	1463165	S	45	130	175	0.00001
Klebsiella variicola	244366	S	32	59	91	0.00001
Klebsiella michiganensis	1134687	S	26	24	50	0.00000
Klebsiella sp. BDA134-6	2787706	S	13	32	45	0.00000
Klebsiella quasivariicola	2026240	S	19	7	26	0.00000
Klebsiella huaxiensis	2153354	S	18	2	20	0.00000
Klebsiella electrica	1259973	S	17	2	19	0.00000
Klebsiella pasteurii	2587529	S	10	21	31	0.00000
Raoultella terrigena	577	S	18	41	59	0.00000
Escherichia coli	562	S	1521	16264	17785	0.00134
Escherichia marmotae	1499973	S	24	6	30	0.00000
Escherichia albertii	208962	S	17	5	22	0.00000
Escherichia fergusonii	564	S	11	7	18	0.00000
Enterobacter asburiae	61645	S	45	82	127	0.00001
Enterobacter chengduensis	2494701	S	45	24	69	0.00001
Enterobacter kobei	208224	S	21	56	77	0.00001
Enterobacter hormaechei	158836	S	17	112	129	0.00001
Enterobacter ludwigii	299767	S	17	38	55	0.00000
Enterobacter cloacae	550	S	16	8	24	0.00000
Enterobacter cancerogenus	69218	S	14	2	16	0.00000
Enterobacter sp. JUb54	2724468	S	23	16	39	0.00000
Enterobacter mori	539813	S	40	12	52	0.00000
Citrobacter braakii	57706	S	47	164	211	0.00002
Citrobacter freundii	546	S	37	63	100	0.00001
Citrobacter sp. R56	1573676	S	12	7	19	0.00000
Citrobacter tructae	2562449	S	13	1	14	0.00000
Citrobacter amalonaticus	35703	S	11	6	17	0.00000
Kosakonia sp. MUSA4	2067958	S	20	24	44	0.00000
Kosakonia cowanii	208223	S	27	32	59	0.00000
Kosakonia sacchari	1158459	S	19	12	31	0.00000
Salmonella enterica	28901	S	83	1372	1455	0.00011
Salmonella bongori	54736	S	29	3	32	0.00000
Pluralibacter gergoviae	61647	S	64	6	70	0.00001
[Enterobacter] lignolyticus	1334193	S	43	6	49	0.00000
Cronobacter sakazakii	28141	S	46	22	68	0.00001
Cronobacter dublinensis	413497	S	16	4	20	0.00000
Cronobacter universalis	535744	S	10	5	15	0.00000
Cedecea neteri	158822	S	84	4	88	0.00001
Kluyvera ascorbata	51288	S	42	45	87	0.00001
Scandinavium goeteborgense	1851514	S	78	4	82	0.00001
Buttiauxella agrestis	82977	S	16	29	45	0.00000
Pseudescherichia vulneris	566	S	30	4	34	0.00000
Leclercia adecarboxylata	83655	S	16	3	19	0.00000
Jejubacter calystegiae	2579935	S	18	0	18	0.00000
Plesiomonas shigelloides	703	S	15	0	15	0.00000
Siccibacter colletis	1505757	S	13	0	13	0.00000
Pseudocitrobacter corydidari	2891570	S	13	1	14	0.00000
Yokenella regensburgei	158877	S	11	1	12	0.00000
Serratia marcescens	615	S	93	128	221	0.00002
Serratia sp. ATCC 39006	104623	S	61	52	113	0.00001
Serratia nematodiphila	458197	S	35	203	238	0.00002
Serratia liquefaciens	614	S	24	9	33	0.00000
Serratia surfactantfaciens	2741499	S	18	5	23	0.00000
Serratia rhizosphaerae	2597702	S	16	5	21	0.00000
Serratia plymuthica	82996	S	13	3	16	0.00000
Serratia proteamaculans	28151	S	13	2	15	0.00000
Rahnella aceris	2703885	S	58	3	61	0.00000
Rahnella victoriana	1510570	S	40	2	42	0.00000
Rahnella sikkimica	1805933	S	12	0	12	0.00000
Yersinia enterocolitica	630	S	16	10	26	0.00000
Rouxiella badensis	1646377	S	17	0	17	0.00000
Rouxiella chamberiensis	1513468	S	12	0	12	0.00000
Chimaeribacter arupi	2060066	S	27	2	29	0.00000
Nissabacter sp. SGAir0207	2126321	S	21	1	22	0.00000
Gibbsiella quercinecans	929813	S	14	0	14	0.00000
Ewingella americana	41202	S	11	0	11	0.00000
Pantoea sp. Z09	2886821	S	22	22	44	0.00000
Pantoea sp. At-9b	592316	S	19	9	28	0.00000
Pantoea sp. CCBC3-3-1	2490851	S	10	3	13	0.00000
Pantoea cypripedii	55209	S	58	5	63	0.00000
Pantoea eucrina	472693	S	49	8	57	0.00000
Pantoea vagans	470934	S	46	60	106	0.00001
Pantoea phytobeneficialis	2052056	S	44	6	50	0.00000
Pantoea agglomerans	549	S	42	25	67	0.00001
Pantoea soli	3098669	S	26	4	30	0.00000
Pantoea piersonii	2364647	S	19	4	23	0.00000
Pantoea ananatis	553	S	18	2	20	0.00000
Pantoea deleyi	470932	S	12	2	14	0.00000
Candidatus Erwinia haradaeae	1922217	S	37	0	37	0.00000
Erwinia sp. DE2	3062598	S	17	4	21	0.00000
Erwinia rhapontici	55212	S	27	6	33	0.00000
Erwinia billingiae	182337	S	10	41	51	0.00000
Buchnera aphidicola	9	S	57	1	58	0.00000
Mixta hanseatica	2872648	S	29	22	51	0.00000
Duffyella gerundensis	1619313	S	29	8	37	0.00000
Tatumella ptyseos	82987	S	22	1	23	0.00000
Pectobacterium parmentieri	1905730	S	28	108	136	0.00001
Pectobacterium atrosepticum	29471	S	18	41	59	0.00000
Brenneria izadpanahii	2722756	S	79	68	147	0.00001
Brenneria rubrifaciens	55213	S	16	3	19	0.00000
Brenneria goodwinii	1109412	S	10	7	17	0.00000
Dickeya zeae	204042	S	49	40	89	0.00001
Dickeya dianthicola	204039	S	25	11	36	0.00000
Dickeya chrysanthemi	556	S	18	5	23	0.00000
Dickeya solani	1089444	S	17	10	27	0.00000
Musicola paradisiaca	69223	S	66	0	66	0.00000
Xenorhabdus bovienii	40576	S	85	4	89	0.00001
Providencia rustigianii	158850	S	10	28	38	0.00000
Photorhabdus laumondii	2218628	S	39	2	41	0.00000
Arsenophonus sp. aPb	3041619	S	26	7	33	0.00000
Morganella morganii	582	S	25	2	27	0.00000
Edwardsiella piscicida	1263550	S	27	79	106	0.00001
Leminorella richardii	158841	S	49	0	49	0.00000
Pseudomonas sp. Os17	1500686	S	102	311	413	0.00003
Pseudomonas sp. ADAK18	2730848	S	98	18	116	0.00001
Pseudomonas sp. gcc21	2726989	S	70	7	77	0.00001
Pseudomonas sp. S34	1573718	S	60	22	82	0.00001
Pseudomonas sp. AN-1	3096605	S	58	17	75	0.00001
Pseudomonas sp. DTU12.3	2073078	S	57	21	78	0.00001
Pseudomonas sp. R2-37-08W	1173273	S	57	129	186	0.00001
Pseudomonas sp. B21-056	2895495	S	55	19	74	0.00001
Pseudomonas sp. GXZC	3003351	S	49	53	102	0.00001
Pseudomonas sp. StFLB209	1028989	S	47	4	51	0.00000
Pseudomonas sp. FP453	2954094	S	34	13	47	0.00000
Pseudomonas sp. Cab53	2678258	S	33	9	42	0.00000
Pseudomonas sp. TCU-HL1	1856685	S	31	4	35	0.00000
Pseudomonas sp. LPB0260	2614442	S	26	6	32	0.00000
Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001	3077589	S	25	2	27	0.00000
Pseudomonas sp. SCB32	2653853	S	24	8	32	0.00000
Pseudomonas sp. MTM4	2705472	S	24	9	33	0.00000
Pseudomonas sp. ADAK13	2730847	S	24	9	33	0.00000
Pseudomonas sp. ABC1	2748080	S	22	2	24	0.00000
Pseudomonas sp. PDNC002	2811422	S	21	10	31	0.00000
Pseudomonas sp. Z8(2022)	2962597	S	20	28	48	0.00000
Pseudomonas sp. DY-1	1755504	S	20	2	22	0.00000
Pseudomonas sp. BT-42-2	2986927	S	20	3	23	0.00000
Pseudomonas sp. Q1-7	3020843	S	19	4	23	0.00000
Pseudomonas sp. LS44	1357074	S	18	2	20	0.00000
Pseudomonas sp. R84	1573712	S	18	11	29	0.00000
Pseudomonas sp. IAC-BECa141	2793103	S	17	70	87	0.00001
Pseudomonas sp. B21-044	2895488	S	16	155	171	0.00001
Pseudomonas sp. Tri1	2823875	S	15	7	22	0.00000
Pseudomonas sp. FP2309	2954091	S	14	4	18	0.00000
Pseudomonas sp. SO81	2983246	S	14	3	17	0.00000
Pseudomonas sp. ZM23	2961893	S	14	3	17	0.00000
Pseudomonas sp. B21-048	2895490	S	14	6	20	0.00000
Pseudomonas sp. MM213	2866807	S	12	12	24	0.00000
Pseudomonas sp. ATCC 13867	1294143	S	12	5	17	0.00000
Pseudomonas sp. MM211	2866808	S	11	1	12	0.00000
Pseudomonas sp. N3-W	2975049	S	10	2	12	0.00000
Pseudomonas sp. Lz4W	1206777	S	10	1	11	0.00000
Pseudomonas sp. KNUC1026	2893890	S	10	0	10	0.00000
Pseudomonas sp. Marseille-Q3773	2866592	S	10	4	14	0.00000
Pseudomonas fluorescens	294	S	91	87	178	0.00001
Pseudomonas tolaasii	29442	S	84	30	114	0.00001
Pseudomonas orientalis	76758	S	71	33	104	0.00001
Pseudomonas rhodesiae	76760	S	39	15	54	0.00000
Pseudomonas poae	200451	S	14	15	29	0.00000
Pseudomonas corrugata	47879	S	12	4	16	0.00000
Pseudomonas brenneri	129817	S	11	5	16	0.00000
Pseudomonas putida	303	S	186	423	609	0.00005
Pseudomonas plecoglossicida	70775	S	29	28	57	0.00000
Pseudomonas wadenswilerensis	1785161	S	15	7	22	0.00000
Pseudomonas fulva	47880	S	12	12	24	0.00000
Pseudomonas aeruginosa	287	S	83	454	537	0.00004
Pseudomonas mendocina	300	S	55	29	84	0.00001
Pseudomonas citronellolis	53408	S	28	51	79	0.00001
Pseudomonas furukawaii	1149133	S	16	4	20	0.00000
Pseudomonas resinovorans	53412	S	12	4	16	0.00000
Pseudomonas alcaligenes	43263	S	10	4	14	0.00000
Pseudomonas syringae	317	S	16	80	96	0.00001
Pseudomonas viridiflava	33069	S	13	2	15	0.00000
Pseudomonas cichorii	36746	S	13	5	18	0.00000
Pseudomonas syringae group genomosp. 7	251699	S	11	6	17	0.00000
Pseudomonas pohangensis	364197	S	143	11	154	0.00001
Pseudomonas chlororaphis	587753	S	45	84	129	0.00001
Pseudomonas protegens	380021	S	40	70	110	0.00001
Pseudomonas fragi	296	S	23	18	41	0.00000
Pseudomonas lundensis	86185	S	14	1	15	0.00000
Pseudomonas parafulva	157782	S	53	20	73	0.00001
Pseudomonas cavernae	2320867	S	48	9	57	0.00000
Pseudomonas coleopterorum	1605838	S	39	8	47	0.00000
Pseudomonas atacamensis	2565368	S	36	80	116	0.00001
Pseudomonas saudiphocaensis	1499686	S	35	5	40	0.00000
Pseudomonas otitidis	319939	S	35	8	43	0.00000
Pseudomonas seleniipraecipitans	640205	S	29	3	32	0.00000
Pseudomonas campi	2731681	S	26	8	34	0.00000
Pseudomonas entomophila	312306	S	24	7	31	0.00000
Pseudomonas sediminis	1691904	S	23	11	34	0.00000
Pseudomonas cremoricolorata	157783	S	22	3	25	0.00000
Pseudomonas psychrotolerans	237610	S	21	7	28	0.00000
Pseudomonas benzenivorans	556533	S	20	4	24	0.00000
Pseudomonas baltica	2762576	S	20	1	21	0.00000
Pseudomonas yamanorum	515393	S	19	13	32	0.00000
Pseudomonas oryzae	1392877	S	19	5	24	0.00000
Pseudomonas knackmussii	65741	S	18	10	28	0.00000
Pseudomonas palleroniana	191390	S	17	4	21	0.00000
Pseudomonas xanthosomatis	2842356	S	16	8	24	0.00000
Pseudomonas guangdongensis	1245526	S	14	4	18	0.00000
Pseudomonas extremaustralis	359110	S	14	5	19	0.00000
Pseudomonas thivervalensis	86265	S	14	7	21	0.00000
Pseudomonas rhizosphaerae	216142	S	13	2	15	0.00000
Pseudomonas alkylphenolica	237609	S	12	2	14	0.00000
Pseudomonas argentinensis	289370	S	12	4	16	0.00000
Pseudomonas brassicacearum	930166	S	11	33	44	0.00000
Pseudomonas arsenicoxydans	702115	S	11	5	16	0.00000
Pseudomonas alcaliphila	101564	S	10	19	29	0.00000
Pseudomonas promysalinigenes	485898	S	10	1	11	0.00000
Halopseudomonas litoralis	797277	S	104	15	119	0.00001
Halopseudomonas sp. SMJS2	3041098	S	90	9	99	0.00001
Halopseudomonas xinjiangensis	487184	S	38	2	40	0.00000
Halopseudomonas pelagia	553151	S	28	4	32	0.00000
Halopseudomonas salegens	1434072	S	12	0	12	0.00000
Pseudomonas denitrificans (nom. rej.)	43306	S	10	12	22	0.00000
Stutzerimonas stutzeri	316	S	82	105	187	0.00001
Stutzerimonas kunmingensis	1211807	S	12	28	40	0.00000
Stutzerimonas balearica	74829	S	20	12	32	0.00000
Stutzerimonas xanthomarina	271420	S	10	7	17	0.00000
Azotobacter chroococcum	353	S	22	6	28	0.00000
Azotobacter salinestris	69964	S	22	5	27	0.00000
Azotobacter vinelandii	354	S	12	2	14	0.00000
Marinobacter sp. LV10R510-11A	1415568	S	53	16	69	0.00001
Marinobacter sp. NP-4(2019)	2488665	S	20	25	45	0.00000
Marinobacter sp. CA1	2817656	S	16	3	19	0.00000
Marinobacter sp. LPB0319	2769486	S	11	2	13	0.00000
Marinobacter salinus	1874317	S	49	12	61	0.00000
Marinobacter fonticola	2603215	S	44	4	48	0.00000
Marinobacter nauticus	2743	S	42	30	72	0.00001
Marinobacter salarius	1420917	S	15	8	23	0.00000
Pseudohongiella spirulinae	1249552	S	18	0	18	0.00000
Ketobacter alkanivorans	1917421	S	15	0	15	0.00000
Xanthomonas euvesicatoria	456327	S	1028	61678	62706	0.00472
Xanthomonas sp. SI	2724123	S	105	18	123	0.00001
Xanthomonas sp. A6251	3003247	S	54	2	56	0.00000
Xanthomonas sp. CFBP 8445	2971236	S	11	0	11	0.00000
Xanthomonas campestris	339	S	122	14	136	0.00001
Xanthomonas translucens	343	S	70	6	76	0.00001
Xanthomonas axonopodis	53413	S	69	1	70	0.00001
Xanthomonas citri	346	S	59	7	66	0.00000
Xanthomonas sacchari	56458	S	41	1	42	0.00000
Xanthomonas vesicatoria	56460	S	31	1	32	0.00000
Xanthomonas dyei	743699	S	22	0	22	0.00000
Xanthomonas hyacinthi	56455	S	19	0	19	0.00000
Xanthomonas cassavae	56450	S	17	0	17	0.00000
Xanthomonas arboricola	56448	S	15	0	15	0.00000
Xanthomonas oryzae	347	S	14	0	14	0.00000
Lysobacter sp. KIS68-7	2904252	S	105	5	110	0.00001
Lysobacter sp. 5GHs7-4	2904253	S	91	9	100	0.00001
Lysobacter sp. CJ11	2764185	S	19	0	19	0.00000
Lysobacter sp. S4-A87	2925843	S	17	2	19	0.00000
Lysobacter sp. H21R4	2781021	S	13	17	30	0.00000
Lysobacter sp. K5869	2820808	S	12	4	16	0.00000
Lysobacter sp. CW239	2762611	S	10	1	11	0.00000
Lysobacter capsici	435897	S	61	35	96	0.00001
Lysobacter soli	453783	S	51	8	59	0.00000
Lysobacter alkalisoli	2591633	S	46	2	48	0.00000
Lysobacter lycopersici	1324796	S	41	1	42	0.00000
Lysobacter enzymogenes	69	S	33	54	87	0.00001
Lysobacter maris	1605891	S	33	2	35	0.00000
Lysobacter antibioticus	84531	S	13	1	14	0.00000
Lysobacter oculi	2698682	S	13	0	13	0.00000
Lysobacter solisilvae	2763317	S	11	0	11	0.00000
Stenotrophomonas maltophilia	40324	S	186	211	397	0.00003
Stenotrophomonas sp. 169	2770322	S	42	24	66	0.00000
Stenotrophomonas sp. 610A2	3055080	S	25	8	33	0.00000
Stenotrophomonas sp. 364	2691571	S	15	34	49	0.00000
Stenotrophomonas rhizophila	216778	S	16	1	17	0.00000
Stenotrophomonas acidaminiphila	128780	S	11	10	21	0.00000
Pseudoxanthomonas sp. SL93	2995142	S	71	8	79	0.00001
Pseudoxanthomonas suwonensis	314722	S	44	4	48	0.00000
Pseudoxanthomonas spadix	415229	S	22	2	24	0.00000
Pseudoxanthomonas winnipegensis	2480810	S	17	14	31	0.00000
Pseudoxanthomonas mexicana	128785	S	12	26	38	0.00000
Pseudoxanthomonas daejeonensis	266062	S	11	1	12	0.00000
Luteimonas sp. JM171	1896164	S	90	3	93	0.00001
Luteimonas sp. S4-F44	2925842	S	53	2	55	0.00000
Luteimonas sp. MC1825	2761107	S	17	6	23	0.00000
Luteimonas chenhongjianii	2006110	S	18	0	18	0.00000
Luteimonas granuli	1176533	S	17	1	18	0.00000
Thermomonas sp. XSG	2771436	S	57	2	59	0.00000
Thermomonas sp. HDW16	2714945	S	23	0	23	0.00000
Thermomonas brevis	215691	S	73	3	76	0.00001
Thermomonas paludicola	2884874	S	33	0	33	0.00000
Thermomonas aquatica	2202149	S	16	0	16	0.00000
Pseudolysobacter antarcticus	2511995	S	78	0	78	0.00001
Xylella taiwanensis	1444770	S	26	0	26	0.00000
Xylella fastidiosa	2371	S	14	1	15	0.00000
Luteibacter aegosomaticola	2911538	S	152	36	188	0.00001
Luteibacter aegosomatis	2911537	S	48	8	56	0.00000
Luteibacter pinisoli	2589080	S	29	7	36	0.00000
Luteibacter anthropi	564369	S	22	3	25	0.00000
Luteibacter flocculans	2780091	S	16	2	18	0.00000
Luteibacter rhizovicinus	242606	S	10	1	11	0.00000
Dyella sp. BiH032	3075430	S	42	2	44	0.00000
Dyella sp. GSA-30	2994496	S	27	0	27	0.00000
Dyella sp. M7H15-1	2501295	S	15	0	15	0.00000
Dyella thiooxydans	445710	S	64	5	69	0.00001
Dyella caseinilytica	1849581	S	16	0	16	0.00000
Dyella japonica	231455	S	13	2	15	0.00000
Dyella terrae	522259	S	12	0	12	0.00000
Dyella telluris	2763498	S	12	1	13	0.00000
Frateuria edaphi	2898793	S	118	11	129	0.00001
Frateuria soli	1542730	S	16	1	17	0.00000
Frateuria aurantia	81475	S	13	0	13	0.00000
Rhodanobacter thiooxydans	416169	S	60	33	93	0.00001
Rhodanobacter sp. FDAARGOS 1247	2778082	S	14	3	17	0.00000
Rhodanobacter glycinis	582702	S	15	1	16	0.00000
Rhodanobacter denitrificans	666685	S	10	10	20	0.00000
Aerosticca soli	2010829	S	66	6	72	0.00001
Dokdonella koreensis	323415	S	32	0	32	0.00000
Ahniella affigens	2021234	S	31	0	31	0.00000
Tahibacter amnicola	2976241	S	11	0	11	0.00000
Halomonas sp. DN3	2953657	S	129	29	158	0.00001
Halomonas sp. 3H	2952527	S	121	74	195	0.00001
Halomonas sp. 7T	2893469	S	51	22	73	0.00001
Halomonas sp. M4R1S46	2982692	S	26	10	36	0.00000
Halomonas sp. THAF5a	2587844	S	15	10	25	0.00000
Halomonas sp. Y3	2956797	S	15	13	28	0.00000
Halomonas sp. I5-271120	3061632	S	14	6	20	0.00000
Halomonas sp. JS92-SW72	2306583	S	13	51	64	0.00000
Halomonas sp. CKK8	3036127	S	10	4	14	0.00000
Halomonas beimenensis	475662	S	126	54	180	0.00001
Halomonas profundi	2852117	S	84	13	97	0.00001
Halomonas tianxiuensis	2497861	S	27	11	38	0.00000
Halomonas socia	1081866	S	27	9	36	0.00000
Halomonas piscis	3031727	S	26	4	30	0.00000
Halomonas elongata	2746	S	23	4	27	0.00000
Halomonas qaidamensis	2866211	S	14	137	151	0.00001
Halomonas meridiana	29570	S	10	8	18	0.00000
Halomonas venusta	44935	S	10	30	40	0.00000
Salinicola sp. JS01	3050071	S	45	106	151	0.00001
Salinicola sp. LHM	3065298	S	13	8	21	0.00000
Salinicola tamaricis	1771309	S	12	40	52	0.00000
